@id,name:cy,name,highway,@lat,@lon
26821543,Heol Lucy,Penshannel,residential,,
26821544,Heol Lucy,Darran Park,residential,,
26914199,Heol y Bont,Heol y Bont / Bridge Street,secondary,,
26936964,Heol Morfa,Border Road,residential,,
26961962,Erw Hir,Long Acre,residential,,
26991734,Heol Elkington,Elkington Road,tertiary,,
26991736,Heol Stepney,Stepney Road,tertiary,,
26991765,Heol Ffwrnais,Furnace Road,unclassified,,
26991792,Heol y Gors,Gors Road,residential,,
26991862,Heol Pencoed,Pencoed Road,residential,,
26991896,Yr Hen Dramffordd,Old Tramway,footway,,
26991913,Stryd Parkes,Parkes Street,service,,
26991914,Yr Hen Dramffordd,Old Tramway,residential,,
26992224,Heol Colby,Colby Road,primary,,
26992227,Heol Gwscwm,Gwscwm Road,primary,,
26992368,Stryd Carwe,Carway Street,residential,,
26992595,Heol Elgin,Elgin Road,residential,,
26992622,Coedlan Denham,Denham Avenue,residential,,
26992777,Heol Maes ar Ddafen,Maes ar Ddafen Road,residential,,
26992805,Heol Bronallt,Bronallt Road,residential,,
27014017,Heol Ystrad,Alstred Street,secondary,,
27046658,Stryd Albert,Albert Street,residential,,
27047925,Heol y Gat,Gate Road,secondary,,
27075482,Heol Pontardulais,Pontardulais Road,tertiary,,
27093454,Cilgant Gorsaf,Cilgant Gorsaf / Station Crescent,unclassified,,
27093456,Cilgant Pentrosfa,Pentrosfa Crescent,residential,,
27096721,Heol Y Gogledd,North Road,residential,,
27096734,Y Cilgant,The Crescent,residential,,
27096754,Heol Chwefri,Golf Links Road,unclassified,,
27096760,Clos Pont Irfon,Irfon Bridge Close,residential,,
27096769,Clos Pont Irfon,Irfon Bridge Close,residential,,
27104014,Cilgant Pentrosfa,Pentrosfa Crescent,residential,,
27104015,Cilgant Pentrosfa,Pentrosfa Crescent,residential,,
27104025,Synchpant,Sychpant,residential,,
27104026,Synchpant,Sychpant,residential,,
27104035,Gwaryffordd,Gwaryffordd,residential,,
27104106,Clos Crib-Yr-Ynn,Ashridge Close,residential,,
27104108,Crib Y Cedrwydd,Cedar Ridge,residential,,
27104184,Troed-Y-Rhiw,Troed-Y-Rhiw,residential,,
27104185,Llys Heulog,Sunny Court,residential,,
27104189,Heol Waterloo,Heol Waterloo / Waterloo Road,unclassified,,
27104190,Stryd Fawr,Stryd Fawr / High Street,unclassified,,
27104198,Llys Dyffryn,Dyffryn Court,residential,,
27104199,Llys Dyffryn,Dyffryn Court,residential,,
27104258,Parc Busnes Canolbarth Cymru,Heart of Wales Business Park,unclassified,,
27104259,Lôn Clywedog,Clywedog Drive,residential,,
27104265,Coedlan Penrallt,Hillcrest Avenue,residential,,
27104271,Llethyr Bryn,Almond Avenue,residential,,
27104272,Lon Cwm,Lon Cwm,residential,,
27104273,Lawnt Yr Afallen,Crabtree Green,residential,,
27104274,Lawnt Yr Afallen,Crabtree Green,residential,,
27104396,Rhes Gwiniolen,Maple Terrace,residential,,
27104397,Rhes Gwiniolen,Maple Terrace,residential,,
27104409,Y Clos,The Close,residential,,
27104415,Tir Eglwys,Church Land,residential,,
27108490,Lôn Y Clawdd,Clawdd Lane,residential,,
27108491,Lôn Y Clawdd,Clawdd Lane,residential,,
27110821,Lôn Yr Ysgol,School Lane,residential,,
27114791,Lôn Cnwch Y Llo,Cnwch Y Llo Road,residential,,
27114804,Ffordd Smithfield,Smithfield Road,residential,,
27115146,Cerddi'r Ffynnon,Spring Gardens,residential,,
27115148,Lôn Kings Head,King's Head Lane,residential,,
27115152,Cerddi'r Ffynnon,Spring Gardens,residential,,
27115155,Sgwâr Y Banc,Bank Square,residential,,
27115195,Gilgant Y Deri,Oaklands Crescent,residential,,
27115196,Coed Cennin,Daffodil Wood,residential,,
27115197,Coed Cennin,Daffodil Wood,residential,,
